TF	target	score
CTCF	MDC1	1
CTCF	PDE4C	1
CTCF	RAET1G	1
CTCF	MIR4683	1
CTCF	TOX4	1
CTCF	KIAA0430	1
CTCF	GRPEL1	1
CTCF	CHST13	1
CTCF	ZDHHC18	1
CTCF	HEYL	1
CTCF	HRAS	1
CTCF	GLOD5	1
CTCF	UBTF	1
CTCF	EPC2	1
CTCF	FBXO6	1
CTCF	TGFB2	1
CTCF	PTEN	1
CTCF	ANXA9	1
CTCF	VAV2	1
CTCF	QTRT1	1
CTCF	TMC6	1
CTCF	SRSF9	1
CTCF	ZNF282	1
CTCF	PELI3	1
CTCF	METRN	1
CTCF	NUAK2	1
CTCF	DHRS3	1
CTCF	C12orf45	1
CTCF	TP53I3	1
CTCF	MIDN	1
CTCF	RUVBL2	1
CTCF	JAG1	1
CTCF	NR2C2AP	1
CTCF	PMPCB	1
CTCF	BMP1	1
CTCF	MRPL40	1
CTCF	SLC30A5	1
CTCF	SNRPD2	1
CTCF	CHRM1	1
CTCF	LRRC61	1
CTCF	LMTK2	1
CTCF	ADCK5	1
CTCF	PLCB2	1
CTCF	IBA57	1
CTCF	SAMD4A	1
CTCF	XKR5	1
CTCF	PABPC4	1
CTCF	CECR1	1
CTCF	PLCB3	1
CTCF	ABHD6	1
CTCF	ZNF555	1
CTCF	BOLA3	1
CTCF	IL34	1
CTCF	SLC35E4	1
CTCF	NEURL2	1
CTCF	POMGNT1	1
CTCF	NPAS4	1
CTCF	MIR330	1
CTCF	NDUFB9	1
CTCF	ANKS6	1
CTCF	NOM1	1
CTCF	ARHGEF17	1
CTCF	CDADC1	1
CTCF	HIST1H4J	1
CTCF	COL20A1	1
CTCF	ROBO3	1
CTCF	PRICKLE4	1
CTCF	ABCA17P	1
CTCF	SNRPD1	1
CTCF	IL20	1
CTCF	NUP210	1
CTCF	CXorf58	1
CTCF	DNLZ	1
CTCF	GADD45B	1
CTCF	PSTPIP2	1
CTCF	TRIM13	1
CTCF	ADPRHL1	1
CTCF	LRFN2	1
CTCF	COL21A1	1
CTCF	THAP8	1
CTCF	SPNS1	1
CTCF	DDX18	1
CTCF	P2RY14	1
CTCF	EXOC6	1
CTCF	PHF12	1
CTCF	ADSSL1	1
CTCF	ZNF17	1
CTCF	DFFB	1
CTCF	CST9	1
CTCF	PYGM	1
CTCF	NOS3	1
CTCF	PHC3	1
CTCF	TMEM8B	1
CTCF	IFFO1	1
CTCF	DAPK2	1
CTCF	DNAJB2	1
CTCF	C21orf58	1
CTCF	SLC7A5	1
CTCF	C20orf24	1
CTCF	SNORD15B	1
CTCF	HIPK2	1
CTCF	MIR22	1
CTCF	CES5AP1	1
CTCF	EPHB1	1
CTCF	DIEXF	1
CTCF	CRABP2	1
CTCF	EDAR	1
CTCF	APAF1	1
CTCF	HSD17B1	1
CTCF	TUBB4A	1
CTCF	FAM216A	1
CTCF	CCDC13-AS1	1
CTCF	IER2	1
CTCF	PIK3AP1	1
CTCF	NAGPA	1
CTCF	ASB6	1
CTCF	NXN	1
CTCF	FAM92B	1
CTCF	MIF4GD	1
CTCF	PILRB	1
CTCF	ARRDC2	1
CTCF	FAT4	1
CTCF	COX14	1
CTCF	HIF1AN	1
CTCF	ROM1	1
CTCF	B3GNT7	1
CTCF	TAMM41	1
CTCF	CASKIN2	1
CTCF	LENG9	1
CTCF	LUC7L2	1
CTCF	VPS37A	1
CTCF	ATP5S	1
CTCF	PRKAR2B	1
CTCF	ARMCX4	1
CTCF	RRAD	1
CTCF	GTF2IRD1	1
CTCF	IRF9	1
CTCF	GALK2	1
CTCF	RGS4	1
CTCF	BCAS4	1
CTCF	MIR192	1
CTCF	SLC25A37	1
CTCF	EFHD1	1
CTCF	DKFZP434A062	1
CTCF	CLGN	1
CTCF	MIR770	1
CTCF	ATP6V0E1	1
CTCF	SRBD1	1
CTCF	GAS1	1
CTCF	SPRY1	1
CTCF	CEP70	1
CTCF	C3orf33	1
CTCF	ZNF783	1
CTCF	REV1	1
CTCF	ARID5B	1
CTCF	MIR153-1	1
CTCF	DZIP1L	1
CTCF	AMFR	1
CTCF	SDF2L1	1
CTCF	BAD	1
CTCF	BRIX1	1
CTCF	ELMO2	1
CTCF	TESK2	1
CTCF	IKBIP	1
CTCF	VPS13D	1
CTCF	MMP23B	1
CTCF	RASSF1	1
CTCF	SLC2A4	1
CTCF	PLK2	1
CTCF	RPL32	1
CTCF	SDHAP3	1
CTCF	SDHAF1	1
CTCF	NAA60	1
CTCF	H1FX	1
CTCF	SNORA80B	1
CTCF	SNORA17	1
CTCF	IL22RA1	1
CTCF	ZNF566	1
CTCF	INTS1	1
CTCF	MIR497HG	1
CTCF	FUCA1	1
CTCF	MIPEP	1
CTCF	PLXNC1	1
CTCF	FXYD7	1
CTCF	WDR62	1
CTCF	FLJ42627	1
CTCF	MYC	1
CTCF	ATF3	1
CTCF	CCT2	1
CTCF	CNNM3	1
CTCF	TSSC4	1
CTCF	WARS	1
CTCF	CCDC97	1
CTCF	TMEM44	1
CTCF	C6orf120	1
CTCF	ACOT12	1
CTCF	RASGEF1C	1
CTCF	CEP104	1
CTCF	RTN4RL1	1
CTCF	ZNF335	1
CTCF	PDK2	1
CTCF	ZNF503-AS2	1
CTCF	SNORD35A	1
CTCF	PLXNB3	1
CTCF	ACAT1	1
CTCF	POLD4	1
CTCF	HIST1H2AM	1
CTCF	RIPK4	1
CTCF	NDUFA7	1
CTCF	TFE3	1
CTCF	MIPEPP3	1
CTCF	THAP4	1
CTCF	GATAD2B	1
CTCF	IL17C	1
CTCF	CD7	1
CTCF	CMTM5	1
CTCF	SNAI1	1
CTCF	H6PD	1
CTCF	RAB40AL	1
CTCF	TOR2A	1
CTCF	ZNF180	1
CTCF	KIAA0513	1
CTCF	KIAA1468	1
CTCF	ST8SIA1	1
CTCF	TMEM151B	1
CTCF	RAD21	1
CTCF	EXOSC3	1
CTCF	GSG2	1
CTCF	RGL2	1
CTCF	ZNF576	1
CTCF	UBFD1	1
CTCF	INTS7	1
CTCF	DUS3L	1
CTCF	PLK1	1
CTCF	COQ10B	1
CTCF	C7orf61	1
CTCF	GLIS2	1
CTCF	GSTZ1	1
CTCF	PARP3	1
CTCF	PADI2	1
CTCF	FAM167A	1
CTCF	CEBPB	1
CTCF	VPS36	1
CTCF	TAF1B	1
CTCF	MIR3618	1
CTCF	ITGA10	1
CTCF	SYBU	1
CTCF	HES2	1
CTCF	IGSF9	1
CTCF	SNORA10	1
CTCF	CLUL1	1
CTCF	HOXA3	1
CTCF	SLCO4C1	1
CTCF	KIAA1522	1
CTCF	ZNF788	1
CTCF	DYRK3	1
CTCF	ARID3A	1
CTCF	RPL38	1
CTCF	TTC25	1
CTCF	MTFP1	1
CTCF	FAM98C	1
CTCF	FXR2	1
CTCF	WDR81	1
CTCF	CREM	1
CTCF	ACP2	1
CTCF	ZNF511	1
CTCF	ZAP70	1
CTCF	INCENP	1
CTCF	YDJC	1
CTCF	SNORA7A	1
CTCF	RND2	1
CTCF	HLCS	1
CTCF	ITGA6	1
CTCF	HSPA4L	1
CTCF	TBC1D16	1
CTCF	CASP7	1
CTCF	KDM2A	1
CTCF	ARL2	1
CTCF	VKORC1	1
CTCF	PTGER3	1
CTCF	LGALS1	1
CTCF	UBR3	1
CTCF	TSPAN17	1
CTCF	MIR4492	1
CTCF	FILIP1L	1
CTCF	MYLK4	1
CTCF	INHBB	1
CTCF	RHOG	1
CTCF	ROMO1	1
CTCF	KCNJ14	1
CTCF	FKBP5	1
CTCF	KCNMA1	1
CTCF	LRRC45	1
CTCF	KIAA1279	1
CTCF	ZNF765	1
CTCF	CFD	1
CTCF	SPSB2	1
CTCF	PLGRKT	1
CTCF	CLIC1	1
CTCF	PINX1	1
CTCF	COX4I2	1
CTCF	DHX34	1
CTCF	DNAAF1	1
CTCF	KLF11	1
CTCF	MGAT5B	1
CTCF	CYB561D1	1
CTCF	CRIM1	1
CTCF	FAM220A	1
CTCF	ANTXR1	1
CTCF	HAAO	1
CTCF	ALPL	1
CTCF	NLRP1	1
CTCF	ISYNA1	1
CTCF	GOLIM4	1
CTCF	FMNL1	1
CTCF	HCN3	1
CTCF	NCR3	1
CTCF	CS	1
CTCF	CALML4	1
CTCF	PLXDC1	1
CTCF	DCAKD	1
CTCF	NDRG4	1
CTCF	MIR760	1
CTCF	CORO2B	1
CTCF	SCNN1D	1
CTCF	RAD54L	1
CTCF	DNM1P41	1
CTCF	FAM171A1	1
CTCF	LSM2	1
CTCF	SPDEF	1
CTCF	SLC2A13	1
CTCF	FAM214A	1
CTCF	TNS3	1
CTCF	LACTB	1
CTCF	OLR1	1
CTCF	MAP2K3	1
CTCF	ADAMTSL2	1
CTCF	CMPK1	1
CTCF	MIR5187	1
CTCF	CLPB	1
CTCF	FAM66C	1
CTCF	COASY	1
CTCF	MAF	1
CTCF	PDGFD	1
CTCF	OSBPL10	1
CTCF	SEMA3G	1
CTCF	DKK1	1
CTCF	KIRREL3-AS3	1
CTCF	TBC1D14	1
CTCF	BMP2	1
CTCF	ATP6V1F	1
CTCF	MAFA	1
CTCF	NPC1	1
CTCF	C2orf27B	1
CTCF	CABLES2	1
CTCF	AZGP1P1	1
CTCF	SEC31B	1
CTCF	CEP120	1
CTCF	NAA50	1
CTCF	BATF2	1
CTCF	C8orf82	1
CTCF	CD80	1
CTCF	RAD9A	1
CTCF	GPN3	1
CTCF	DYNC1LI2	1
CTCF	ANKRD32	1
CTCF	LXN	1
CTCF	KRT8P41	1
CTCF	BACH1	1
CTCF	NEK8	1
CTCF	CFLAR-AS1	1
CTCF	RAVER2	1
CTCF	HOXA5	1
CTCF	ZNF843	1
CTCF	PCDH12	1
CTCF	MIR4677	1
CTCF	B3GNT8	1
CTCF	GEMIN8	1
CTCF	STAT6	1
CTCF	CYP1B1	1
CTCF	CAMSAP1	1
CTCF	DUSP23	1
CTCF	FOSL2	1
CTCF	RPL10	1
CTCF	UQCRC1	1
CTCF	KRT8	1
CTCF	SLC25A22	1
CTCF	ARL8B	1
CTCF	FADS2	1
CTCF	COG1	1
CTCF	SLC18B1	1
CTCF	PPM1J	1
CTCF	AHSA2	1
CTCF	HNF1A-AS1	1
CTCF	ARHGAP27	1
CTCF	STK17B	1
CTCF	BEND6	1
CTCF	NR2F2	1
CTCF	CDX1	1
CTCF	GPR37L1	1
CTCF	APBA2	1
CTCF	HBEGF	1
CTCF	SNORA70	1
CTCF	KIF11	1
CTCF	CRYBB2P1	1
CTCF	TMEM31	1
CTCF	DTX4	1
CTCF	PANK2	1
CTCF	SYS1	1
CTCF	STK10	1
CTCF	MYH7B	1
CTCF	SDC1	1
CTCF	FAM184A	1
CTCF	ZBTB34	1
CTNNB1	TCF7	1
CTNNB1	AXIN2	1
CTNNB1	CDK6	1
CUX1	HSPA1L	1
CUX1	HSPA1A	1
CUX1	TAOK3	1
CUX1	CCDC12	1
DDX5	AKAP8	1
DDX5	SMAD3	1
DDX5	CREBBP	1
DDX5	NCOA2	1
DDX5	FBL	1
DDX5	PRKCA	1
E2F1	ITGAL	1
E2F1	EGR1	1
E2F1	KIAA0355	1
E2F1	C17orf61-PLSCR3	1
E2F1	MUT	1
E2F1	CDS2	1
E2F1	GLI2	1
E2F1	STX5	1
E2F1	NPDC1	1
E2F1	NR3C1	1
E2F1	GNA11	1
E2F1	PFAS	1
E2F1	KRT18P55	1
E2F1	LNPEP	1
E2F1	SNHG1	1
E2F1	NSMCE4A	1
E2F1	SNHG5	1
E2F1	DCAF17	1
E2F1	YIPF1	1
E2F1	FAM115A	1
E2F1	ADAM15	1
E2F1	GIN1	1
E2F1	GABARAPL2	1
E2F1	SLC25A36	1
E2F1	CHMP1B	1
E2F1	HK1	1
E2F1	RRP1	1
E2F1	USP13	1
E2F1	ENTPD3-AS1	1
E2F1	PARP1	1
E2F1	GAMT	1
E2F1	SNAPIN	1
E2F1	MEPCE	1
E2F1	ARF6	1
E2F1	ATG9A	1
E2F1	UXS1	1
E2F1	C5orf30	1
E2F1	SRSF7	1
E2F1	DNAJB14	1
E2F1	AURKB	1
E2F1	ZCWPW1	1
E2F1	KLHDC2	1
E2F1	ZRANB3	1
E2F1	PSD3	1
E2F1	DDX51	1
E2F1	SNORD26	1
E2F1	LRBA	1
E2F1	AAGAB	1
E2F1	SIRT2	1
E2F1	ZNF444	1
E2F1	FANCI	1
E2F1	CCDC7	1
E2F1	KIF4A	1
E2F1	CDKN2A	1
E2F1	CENPF	1
E2F1	PHTF1	1
E2F1	DIDO1	1
E2F1	PHF5A	1
E2F1	TMED5	1
E2F1	NIP7	1
E2F1	RNF115	1
E2F1	SPRED1	1
E2F1	GMPS	1
E2F1	NCOA6	1
E2F1	VCP	1
E2F1	CBFA2T2	1
E2F1	PDIA3	1
E2F1	ORC2	1
E2F1	MIR1914	1
E2F1	ASNA1	1
E2F1	SLC45A3	1
E2F1	OGFOD2	1
E2F1	IGF1R	1
E2F1	CELF1	1
E2F1	DOK1	1
E2F1	YTHDC1	1
E2F1	PDK1	1
E2F1	VDAC3	1
E2F1	KCTD15	1
E2F1	ADAMTS1	1
E2F1	CANX	1
E2F1	CDC25A	1
E2F1	PRRT2	1
E2F1	SLC16A6	1
E2F1	ANKRD16	1
E2F1	MAP1LC3B	1
E2F1	PCNA	1
E2F1	CLK3	1
E2F1	ARGLU1	1
E2F1	DUSP1	1
E2F1	MIS12	1
E2F1	PPP3R1	1
E2F1	MCPH1	1
E2F1	YY1	1
E2F1	CYR61	1
E2F1	ZNF592	1
E2F1	EXTL3	1
E2F1	STMN1	1
E2F1	MIR3908	1
E2F1	ZNF26	1
E2F1	TAGLN2	1
E2F1	LRRFIP1	1
E2F1	SCN8A	1
E2F1	ADM	1
E2F1	HIST1H2BL	1
E2F1	ARID1A	1
E2F1	VOPP1	1
E2F1	AFG3L2	1
E2F1	FGFRL1	1
E2F1	HNRNPD	1
E2F1	HSPA5	1
E2F1	TUBG1	1
E2F1	PSMD5	1
E2F1	MAMSTR	1
E2F1	MIR4740	1
E2F1	NRGN	1
E2F1	EIF4H	1
E2F1	CDK11B	1
E2F1	CCND3	1
E2F1	ACTR5	1
E2F1	SUMO2	1
E2F1	GNPNAT1	1
E2F1	PABPC1	1
E2F1	PRDM2	1
E2F1	HNRNPH3	1
E2F1	MAPK8	1
E2F1	MIR4738	1
E2F1	SLC12A2	1
E2F1	TAP1	1
E2F1	MAP1LC3A	1
E2F1	BMPR1A	1
E2F1	BRCA1	1
E2F1	RASGEF1B	1
E2F1	GTF2H4	1
E2F1	TRRAP	1
E2F1	TAF6	1
E2F1	LRRFIP2	1
E2F1	BAP1	1
E2F1	NCBP2	1
E2F1	UBE2D3	1
E2F1	ANKRD10	1
E2F1	MAP4K1	1
E2F1	HMGN1	1
E2F1	MYBL2	1
E2F1	PHB	1
E2F1	FAM111B	1
E2F1	PDLIM1	1
E2F1	PTTG1	1
E2F1	DHX9	1
E2F1	CENPJ	1
E2F1	NAGK	1
E2F1	WDTC1	1
E2F1	USPL1	1
E2F1	HSPBAP1	1
E2F1	HIST1H2AH	1
E2F1	KANSL1-AS1	1
E2F1	YME1L1	1
E2F1	LIN9	1
E2F1	WHSC1	1
E2F1	ELF4	1
E2F1	RNASEH2B	1
E2F1	TTL	1
E2F1	SNHG6	1
E2F1	RRM2	1
E2F1	CCNT1	1
E2F1	HCFC1	1
E2F1	LBR	1
E2F1	TRERF1	1
E2F1	NDUFAF6	1
E2F1	PNRC2	1
E2F1	CCNB1	1
E2F1	PCBD2	1
E2F1	ACAP3	1
E2F1	BTBD10	1
E2F1	GDI2	1
E2F1	RTN4	1
E2F1	NUCKS1	1
E2F1	BIK	1
E2F1	TXLNG	1
E2F1	NEDD4	1
E2F1	ZDHHC17	1
E2F1	FBXO5	1
E2F1	TLE3	1
E2F1	PTPN14	1
E2F1	NASP	1
E2F1	TSEN15	1
E2F1	ZBTB4	1
E2F1	SP3	1
E2F1	SNORD30	1
E2F1	PRPS2	1
E2F1	EHBP1	1
E2F1	SLC25A45	1
E2F1	SLC9B1	1
E2F1	SERF2	1
E2F1	SCRT1	1
E2F1	RTKN	1
E2F1	RBM10	1
E2F1	HELLS	1
E2F1	UCK1	1
E2F1	CUL5	1
E2F1	ANXA2R	1
E2F1	RQCD1	1
E2F1	PLAU	1
E2F1	WRAP73	1
E2F1	YEATS4	1
E2F1	HIVEP1	1
E2F1	TPRKB	1
E2F1	SNAP29	1
E2F1	SMG6	1
E2F1	XPO1	1
E2F1	HNRNPAB	1
E2F1	WNK1	1
E2F1	CDKN1A	1
E2F1	CCNA2	1
E2F1	TMTC4	1
E2F1	PA2G4	1
E2F1	CD6	1
E2F1	WDR45	1
E2F1	PEG10	1
E2F1	HSF4	1
E2F1	BCKDHA	1
E2F1	SRXN1	1
E2F1	ECT2	1
E2F1	PDXK	1
E2F1	CCNT2	1
E2F1	CCDC6	1
E2F1	UBE2T	1
E2F1	MYO1C	1
E2F1	UTRN	1
E2F1	RPS6	1
E2F1	CD320	1
E2F1	SUCLG1	1
E2F1	METTL20	1
E2F1	RIBC1	1
E2F1	CREB3L4	1
E2F1	SSFA2	1
E2F1	SESN1	1
E2F1	AP1S1	1
E2F1	RASAL2	1
E2F1	RBM38	1
E2F1	TICAM1	1
E2F1	SMYD2	1
E2F1	TMEM30A	1
E2F1	DNAJC11	1
E2F1	SLC25A11	1
E2F1	GDF11	1
E2F1	EIF2AK1	1
E2F1	HMGB1	1
E2F1	PFN1	1
E2F1	PIP4K2B	1
E2F1	RBM28	1
E2F1	ZNF292	1
E2F1	SPPL2B	1
E2F1	WWOX	1
E2F1	GAS2L1	1
E2F1	GALNT2	1
E2F1	NDE1	1
E2F1	LRR1	1
E2F1	CCT8	1
E2F1	NCAPH2	1
E2F1	CNOT10	1
E2F1	CIRBP	1
E2F1	SREK1	1
E2F1	TXNDC15	1
E2F1	SPG21	1
E2F1	IGF2BP3	1
E2F1	STRN	1
E2F1	PLAUR	1
E2F1	CTNNA1	1
E2F1	MSTO2P	1
E2F1	ATR	1
E2F1	FBXL16	1
E2F1	IER3	1
E2F1	VEPH1	1
E2F1	GRWD1	1
E2F1	SHOC2	1
E2F1	NFIB	1
E2F1	TFDP2	1
E2F1	GJC1	1
E2F1	NDUFB11	1
E2F1	RPS20	1
E2F1	SUV39H1	1
E2F1	RAI1	1
E2F1	CHST14	1
E2F1	CD9	1
E2F1	FOXN2	1
E2F1	UNG	1
E2F1	AKAP8	1
E2F1	CUL1	1
E2F1	ZNF616	1
E2F1	ZNF280D	1
E2F1	CDK6	1
E2F1	NAB1	1
E2F1	RAD51	1
E2F1	NFKBIB	1
E2F1	CBX6	1
E2F1	MIR3143	1
E2F1	VPS35	1
E2F1	PTH2	1
E2F1	E2F2	1
E2F1	CXXC5	1
E2F1	MRPL49	1
E2F1	PSPC1	1
E2F1	B2M	1
E2F1	NDC1	1
E2F1	ASH2L	1
E2F1	MSH3	1
E2F1	EPRS	1
E2F1	C19orf54	1
E2F1	AMIGO3	1
E2F1	PUS3	1
E2F1	MYO9B	1
E2F1	SNRNP70	1
E2F1	EXT1	1
E2F1	CAP1	1
E2F1	WDR44	1
E2F1	GINS3	1
E2F1	G3BP1	1
E2F1	SLC19A1	1
E2F1	MTA1	1
E2F1	UBE2W	1
E2F1	TRIM39-RPP21	1
E2F1	IER5L	1
E2F1	IQCK	1
E2F1	BAHCC1	1
E2F1	CTSV	1
E2F1	YAP1	1
E2F1	PPAT	1
E2F1	VEGFA	1
E2F1	METTL8	1
E2F1	DLEU1	1
E2F1	MPHOSPH8	1
E2F1	RHPN1-AS1	1
E2F1	FAM76B	1
E2F1	APOM	1
E2F1	SRSF2	1
E2F1	TFDP1	1
E2F1	POLR3F	1
E2F1	C17orf67	1
E2F1	PIGW	1
E2F1	RAC1	1
E2F1	MCM6	1
E2F1	PTMA	1
E2F1	HNRNPK	1
E2F1	POLR2I	1
E2F1	WHSC1L1	1
E2F1	BCL7A	1
E2F1	MORC4	1
E2F1	HIRA	1
E2F1	GPD2	1
E2F1	DDIT3	1
E2F1	MAPK6	1
E2F1	SNX33	1
E2F1	ARNTL2	1
E2F1	MCM4	1
E2F1	ST3GAL4	1
E2F1	B4GALNT1	1
E2F1	RAD23A	1
E2F1	NFATC3	1
E2F1	EFHD2	1
E2F1	WASL	1
E2F1	CCDC82	1
E2F1	DROSHA	1
E2F1	CSNK2B	1
E2F1	POLR2M	1
E2F1	EIF5A	1
E2F1	DCTPP1	1
E2F1	TP53I13	1
E2F1	MYB	1
E2F1	LRTOMT	1
E2F1	CBX5	1
E2F1	CTDSPL2	1
E2F1	DCBLD2	1
E2F1	MIR3615	1
E2F1	ZWILCH	1
E2F1	TCOF1	1
E2F1	RAB11FIP5	1
E2F1	HNRNPR	1
E2F1	ARHGAP19-SLIT1	1
E2F1	NLRX1	1
E2F1	ANKS1A	1
E2F1	FOXP1	1
E2F1	PAXBP1	1
E2F1	MRPS23	1
E2F1	TPCN1	1
E2F1	C4orf33	1
E2F1	CCND1	1
E2F1	TBC1D15	1
E2F1	PRR14L	1
E2F1	COG8	1
E2F1	DLL4	1
E2F1	HIP1	1
E2F1	CIZ1	1
E2F1	TEX9	1
E2F1	USP2	1
E2F1	SLC35A3	1
E2F1	TSC22D1-AS1	1
E2F1	BEND3	1
E2F1	FOXM1	1
E2F1	DIAPH1	1
E2F1	CEP57	1
E2F1	REV3L	1
E2F1	TOPBP1	1
E2F1	CAHM	1
E2F1	MOV10	1
E2F1	CDKN2C	1
E2F1	PPP1R9B	1
E2F1	CBLN3	1
E2F1	NBEAL2	1
E2F1	TLL2	1
E2F1	CIDECP	1
E2F1	CDC7	1
E2F1	PRMT7	1
E2F1	RNASE4	1
E2F1	RAE1	1
E2F1	HMGA1	1
E2F1	CDCA3	1
E2F1	ZNF524	1
E2F1	FZD1	1
E2F1	RASSF7	1
E2F1	SEZ6L2	1
E2F1	ING2	1
E2F1	ACTL10	1
E2F1	TPP2	1
E2F1	EIF4A1	1
E2F1	NT5DC3	1
E2F1	THOC7	1
E2F1	URGCP	1
E2F1	NARFL	1
E2F1	CAV1	1
E2F1	EML6	1
E2F1	ZNF584	1
E2F1	HPRT1	1
E2F1	CHMP2A	1
E2F1	RFC2	1
E2F1	MAPK8IP3	1
E2F1	MDM2	1
E2F1	HIST2H2AC	1
E2F1	PITPNM1	1
E2F1	USP14	1
E2F1	ZNF778	1
E2F1	SSBP2	1
E2F1	RBM22	1
E2F1	BNIP3	1
E2F1	STX3	1
E2F1	RPL29	1
E2F1	ESR2	1
E2F1	TMEM63A	1
E2F1	TBCA	1
E2F1	MIR193B	1
E2F1	PAPD7	1
E2F1	ING3	1
E2F1	PTPN6	1
E2F1	TOP1	1
E2F1	RPL36A	1
E2F1	NR2C2	1
E2F1	SENP1	1
E2F1	HTRA2	1
E2F1	SGSM2	1
E2F1	FABP5P3	1
E2F1	GAB2	1
E2F1	SGK3	1
E2F1	KDM6A	1
E2F1	CSE1L	1
E2F1	KANSL1	1
E2F1	RABIF	1
E2F1	FGFR1	1
E2F1	BRPF3	1
E2F1	ADAM8	1
E2F1	ABCB10	1
E2F1	ATXN2L	1
E2F1	CPSF3	1
E2F1	LLGL2	1
E2F1	MGST3	1
E2F1	ABCD3	1
E2F1	TAF5L	1
E2F1	NFKB2	1
E2F1	ATG5	1
E2F1	ATPAF1	1
E2F1	CHRAC1	1
E2F1	GMFB	1
E2F1	RSRC2	1
E2F1	TMEM143	1
E2F1	TYMS	1
E2F1	NFIL3	1
E2F1	CDKN1B	1
E2F1	CDT1	1
E2F1	HSPD1	1
E2F1	GGPS1	1
E2F1	POLE2	1
E2F1	KIF23	1
E2F1	IPO7	1
E2F1	CHAC1	1
E2F1	DDIT4	1
E2F1	POLA1	1
E2F1	TAOK2	1
E2F1	SRSF4	1
E2F1	TBC1D13	1
E2F1	PSMC6	1
E2F1	SLC52A2	1
E2F1	MAN1A2	1
E2F1	NUP153	1
E2F1	MCM9	1
E2F1	PCBP2	1
E2F1	NOLC1	1
E2F1	SLC4A2	1
E2F1	SRRM1	1
E2F1	DPH2	1
E2F1	MED26	1
E2F1	CTDNEP1	1
E2F1	THAP5	1
E2F1	SPCS1	1
E2F1	IRF2BP2	1
E2F1	SLC25A51	1
E2F1	FNDC3B	1
E2F1	C5orf22	1
E2F1	MRPL36	1
E2F1	DIABLO	1
E2F1	MIR3917	1
E2F1	DEK	1
E2F1	HAT1	1
E2F1	COX17	1
E2F1	TRAPPC9	1
E2F1	YY1AP1	1
E2F1	SYP	1
E2F1	WBP2NL	1
E2F1	N4BP3	1
E2F1	KIF2C	1
E2F1	AARS	1
E2F1	TBCD	1
E2F1	FAM195B	1
E2F1	PVRL1	1
E2F1	USP49	1
E2F1	PRIM2	1
E2F1	M6PR	1
E2F1	ERBB2IP	1
E2F1	ANKH	1
E2F1	IRS2	1
E2F1	CBX8	1
E2F1	KAT5	1
E2F1	RUSC1	1
E2F1	MLH1	1
E2F1	USB1	1
E2F1	ANKRD17	1
E2F1	TMEM132A	1
E2F1	OSBPL8	1
E2F1	ATP5D	1
E2F1	RNASEH2B-AS1	1
E2F1	GAL3ST4	1
E2F1	RAB11B	1
E2F1	ALG12	1
E2F1	HECA	1
E2F1	ATG4B	1
E2F1	EZH2	1
E2F1	KDM4C	1
E2F1	NME2	1
E2F1	HS1BP3	1
E2F1	ASCC2	1
E2F1	ZFHX3	1
E2F1	ADNP	1
E2F1	SNORA52	1
E2F1	HAMP	1
E2F1	SNORD27	1
E2F1	ATAD3B	1
E2F1	RNF138	1
E2F1	TALDO1	1
E2F1	TADA2B	1
E2F1	KIAA0391	1
E2F1	FANCC	1
E2F1	SNORA67	1
E2F1	NAA25	1
E2F1	LIN52	1
E2F1	APBB2	1
E2F1	ZC3H7A	1
E2F1	PTCD2	1
E2F1	MXD3	1
E2F1	MFF	1
E2F1	BROX	1
E2F1	AGER	1
E2F1	SNRPD3	1
E2F1	RPL36AL	1
E2F1	RSBN1	1
E2F1	SAP30	1
E2F1	RAB40C	1
E2F1	MBD4	1
E2F1	ZACN	1
E2F1	TTI1	1
E2F1	TPT1-AS1	1
E2F1	PFN2	1
E2F1	HMGB2	1
E2F1	HTATSF1	1
E2F1	DUSP22	1
E2F1	SLC25A40	1
E2F1	NOL3	1
E2F1	NFKBIZ	1
E2F1	SNRK	1
E2F1	ZNF212	1
E2F1	TUG1	1
E2F1	HES4	1
E2F1	CALR	1
E2F1	TP73	1
E2F1	PIGN	1
E2F1	THOC5	1
E2F1	MRAS	1
E2F1	TUSC1	1
E2F1	SAFB2	1
E2F1	PCNT	1
E2F1	LCMT2	1
E2F1	NEO1	1
E2F1	EDEM3	1
E2F1	AGPAT5	1
E2F1	EPM2AIP1	1
E2F1	C6orf211	1
E2F1	EEPD1	1
E2F1	NOL9	1
E2F1	DLG3	1
E2F1	CHSY1	1
E2F1	RPL10A	1
E2F1	ETV4	1
E2F1	CERS2	1
E2F1	DDX46	1
E2F1	CYP11A1	1
E2F1	ZMYM1	1
E2F1	NR6A1	1
E2F1	VGF	1
E2F1	PVRL3-AS1	1
E2F1	NFKB1	1
E2F1	RPA2	1
E2F1	CENPH	1
E2F1	LAMTOR1	1
E2F1	RASSF8	1
E2F1	SCAI	1
E2F1	RTBDN	1
E2F1	DCTN3	1
E2F1	FOXRED1	1
E2F1	RB1	1
E2F1	BCL10	1
E2F1	MCM5	1
E2F1	TUBA4A	1
E2F1	CDK2	1
E2F1	CHRD	1
E2F1	SLC30A1	1
E2F1	AP4M1	1
E2F1	GDE1	1
E2F1	SRSF8	1
E2F1	LIN37	1
E2F1	SGSH	1
E2F1	ZNF644	1
E2F1	NEK4	1
E2F1	ALKBH5	1
E2F1	PIGU	1
E2F1	TP53BP1	1
E2F1	N4BP1	1
